corner_class,edge_class,canonical_a,canonical_b,sym,length
131,63,118,62,4,7
119,56,118,62,5,7
125,59,118,62,6,7
124,62,118,62,7,7
118,63,118,63,0,9
130,56,118,63,1,9
121,59,118,63,2,9
120,62,118,63,3,9
131,62,118,63,4,9
119,59,118,63,5,9
125,56,118,63,6,9
124,63,118,63,7,9
118,75,118,75,0,8
130,75,118,75,1,8
121,50,118,75,2,8
120,45,118,75,3,8
131,78,118,75,4,8
119,78,118,75,5,8
125,45,118,75,6,8
124,50,118,75,7,8
118,76,118,76,0,7
130,76,118,76,1,7
121,51,118,76,2,7
120,44,118,76,3,7
131,77,118,76,4,7
119,77,118,76,5,7
125,44,118,76,6,7
124,51,118,76,7,7
118,77,118,77,0,8
130,77,118,77,1,8
121,44,118,77,2,8
120,51,118,77,3,8
131,76,118,77,4,8
119,76,118,77,5,8
125,51,118,77,6,8
124,44,118,77,7,8
118,78,118,78,0,7
130,78,118,78,1,7
121,45,118,78,2,7
120,50,118,78,3,7
131,75,118,78,4,7
119,75,118,78,5,7
125,50,118,78,6,7
124,45,118,78,7,7
118,80,118,80,0,8
130,97,118,80,1,8
121,93,118,80,2,8
120,84,118,80,3,8
131,81,118,80,4,8
119,96,118,80,5,8
125,92,118,80,6,8
124,85,118,80,7,8
118,81,118,81,0,8
130,96,118,81,1,8
121,92,118,81,2,8
120,85,118,81,3,8
131,80,118,81,4,8
119,97,118,81,5,8
125,93,118,81,6,8
124,84,118,81,7,8
118,82,118,82,0,7
130,102,118,82,1,7
121,103,118,82,2,7
120,83,118,82,3,7
131,99,118,82,4,7
119,95,118,82,5,7
125,94,118,82,6,7
124,98,118,82,7,7
118,83,118,83,0,7
130,103,118,83,1,7
121,102,118,83,2,7
120,82,118,83,3,7
131,98,118,83,4,7
119,94,118,83,5,7
125,95,118,83,6,7
124,99,118,83,7,7
118,84,118,84,0,9
130,93,118,84,1,9
121,97,118,84,2,9
120,80,118,84,3,9
131,85,118,84,4,9
119,92,118,84,5,9
125,96,118,84,6,9
124,81,118,84,7,9
118,85,118,85,0,9
130,92,118,85,1,9
121,96,118,85,2,9
120,81,118,85,3,9
131,84,118,85,4,9
119,93,118,85,5,9
125,97,118,85,6,9
124,80,118,85,7,9
118,92,118,92,0,8
130,85,118,92,1,8
121,80,118,92,2,8
120,97,118,92,3,8
131,93,118,92,4,8
119,84,118,92,5,8
125,81,118,92,6,8
124,96,118,92,7,8
118,93,118,93,0,8
130,84,118,93,1,8
121,81,118,93,2,8
120,96,118,93,3,8
131,92,118,93,4,8
119,85,118,93,5,8
125,80,118,93,6,8
124,97,118,93,7,8
118,94,118,94,0,6
130,98,118,94,1,6
121,82,118,94,2,6
120,102,118,94,3,6
131,103,118,94,4,6
119,83,118,94,5,6
125,99,118,94,6,6
124,95,118,94,7,6
118,95,118,95,0,7
130,99,118,95,1,7
121,83,118,95,2,7
120,103,118,95,3,7
131,102,118,95,4,7
119,82,118,95,5,7
125,98,118,95,6,7
124,94,118,95,7,7
118,96,118,96,0,9
130,81,118,96,1,9
121,84,118,96,2,9
120,93,118,96,3,9
131,97,118,96,4,9
119,80,118,96,5,9
125,85,118,96,6,9
124,92,118,96,7,9
118,97,118,97,0,8
130,80,118,97,1,8
121,85,118,97,2,8
120,92,118,97,3,8
131,96,118,97,4,8
119,81,118,97,5,8
125,84,118,97,6,8
124,93,118,97,7,8
118,98,118,98,0,7
130,94,118,98,1,7
121,95,118,98,2,7
120,99,118,98,3,7
131,83,118,98,4,7
119,103,118,98,5,7
125,102,118,98,6,7
124,82,118,98,7,7
118,99,118,99,0,6
130,95,118,99,1,6
121,94,118,99,2,6
120,98,118,99,3,6
131,82,118,99,4,6
119,102,118,99,5,6
125,103,118,99,6,6
124,83,118,99,7,6
118,102,118,102,0,7
130,82,118,102,1,7
121,98,118,102,2,7
120,94,118,102,3,7
131,95,118,102,4,7
119,99,118,102,5,7
125,83,118,102,6,7
124,103,118,102,7,7
118,103,118,103,0,7
130,83,118,103,1,7
121,99,118,103,2,7
120,95,118,103,3,7
131,94,118,103,4,7
119,98,118,103,5,7
125,82,118,103,6,7
124,102,118,103,7,7
118,120,118,120,0,9
130,127,118,120,1,9
121,129,118,120,2,9
120,122,118,120,3,9
131,122,118,120,4,9
119,129,118,120,5,9
125,127,118,120,6,9
124,120,118,120,7,9
118,121,118,121,0,8
130,126,118,121,1,8
121,128,118,121,2,8
120,123,118,121,3,8
131,123,118,121,4,8
119,128,118,121,5,8
125,126,118,121,6,8
124,121,118,121,7,8
118,122,118,122,0,8
130,129,118,122,1,8
121,127,118,122,2,8
120,120,118,122,3,8
131,120,118,122,4,8
119,127,118,122,5,8
125,129,118,122,6,8
124,122,118,122,7,8
118,123,118,123,0,8
130,128,118,123,1,8
121,126,118,123,2,8
120,121,118,123,3,8
131,121,118,123,4,8
119,126,118,123,5,8
125,128,118,123,6,8
124,123,118,123,7,8
118,124,118,124,0,7
130,134,118,124,1,7
121,134,118,124,2,7
120,124,118,124,3,7
131,133,118,124,4,7
119,131,118,124,5,7
125,131,118,124,6,7
124,133,118,124,7,7
118,125,118,125,0,6
130,135,118,125,1,6
121,135,118,125,2,6
120,125,118,125,3,6
131,132,118,125,4,6
119,130,118,125,5,6
125,130,118,125,6,6
124,132,118,125,7,6
118,126,118,126,0,9
130,121,118,126,1,9
121,121,118,126,2,9
120,126,118,126,3,9
131,128,118,126,4,9
119,123,118,126,5,9
125,123,118,126,6,9
124,128,118,126,7,9
118,127,118,127,0,8
130,120,118,127,1,8
121,120,118,127,2,8
120,127,118,127,3,8
131,129,118,127,4,8
119,122,118,127,5,8
125,122,118,127,6,8
124,129,118,127,7,8
118,128,118,128,0,9
130,123,118,128,1,9
121,123,118,128,2,9
120,128,118,128,3,9
131,126,118,128,4,9
119,121,118,128,5,9
125,121,118,128,6,9
124,126,118,128,7,9
118,129,118,129,0,8
130,122,118,129,1,8
121,122,118,129,2,8
120,129,118,129,3,8
131,127,118,129,4,8
119,120,118,129,5,8
125,120,118,129,6,8
124,127,118,129,7,8
118,130,118,130,0,7
130,132,118,130,1,7
121,125,118,130,2,7
120,135,118,130,3,7
131,135,118,130,4,7
119,125,118,130,5,7
125,132,118,130,6,7
124,130,118,130,7,7
118,131,118,131,0,7
130,133,118,131,1,7
121,124,118,131,2,7
120,134,118,131,3,7
131,134,118,131,4,7
119,124,118,131,5,7
125,133,118,131,6,7
124,131,118,131,7,7
118,132,118,132,0,7
130,130,118,132,1,7
121,130,118,132,2,7
120,132,118,132,3,7
131,125,118,132,4,7
119,135,118,132,5,7
125,135,118,132,6,7
124,125,118,132,7,7
118,133,118,133,0,7
130,131,118,133,1,7
121,131,118,133,2,7
120,133,118,133,3,7
131,124,118,133,4,7
119,134,118,133,5,7
125,134,118,133,6,7
124,124,118,133,7,7
118,134,118,134,0,6
130,124,118,134,1,6
121,133,118,134,2,6
120,131,118,134,3,6
131,131,118,134,4,6
119,133,118,134,5,6
125,124,118,134,6,6
124,134,118,134,7,6
118,135,118,135,0,7
130,125,118,135,1,7
121,132,118,135,2,7
120,130,118,135,3,7
131,130,118,135,4,7
119,132,118,135,5,7
125,125,118,135,6,7
124,135,118,135,7,7
118,138,118,138,0,10
130,138,118,138,1,10
121,138,118,138,2,10
120,138,118,138,3,10
131,138,118,138,4,10
119,138,118,138,5,10
125,138,118,138,6,10
124,138,118,138,7,10
118,139,118,139,0,10
130,139,118,139,1,10
121,139,118,139,2,10
120,139,118,139,3,10
131,139,118,139,4,10
119,139,118,139,5,10
125,139,118,139,6,10
124,139,118,139,7,10
132,1,132,1,0,8
132,2,132,1,1,8
134,1,132,1,2,8
136,2,132,1,3,8
155,1,132,1,4,8
155,2,132,1,5,8
136,1,132,1,6,8
134,2,132,1,7,8
132,4,132,4,0,7
132,9,132,4,1,7
134,6,132,4,2,7
136,10,132,4,3,7
155,5,132,4,4,7
155,8,132,4,5,7
136,7,132,4,6,7
134,11,132,4,7,7
132,5,132,5,0,9
132,8,132,5,1,9
134,7,132,5,2,9
136,11,132,5,3,9
155,4,132,5,4,9
155,9,132,5,5,9
136,6,132,5,6,9
134,10,132,5,7,9
132,6,132,6,0,7
132,10,132,6,1,7
134,5,132,6,2,7
136,8,132,6,3,7
155,7,132,6,4,7
155,11,132,6,5,7
136,4,132,6,6,7
134,9,132,6,7,7
132,7,132,7,0,7
132,11,132,7,1,7
134,4,132,7,2,7
136,9,132,7,3,7
155,6,132,7,4,7
155,10,132,7,5,7
136,5,132,7,6,7
134,8,132,7,7,7
132,13,132,13,0,8
132,38,132,13,1,8
134,28,132,13,2,8
136,41,132,13,3,8
155,16,132,13,4,8
155,39,132,13,5,8
136,31,132,13,6,8
134,40,132,13,7,8
132,16,132,16,0,8
132,39,132,16,1,8
134,31,132,16,2,8
136,40,132,16,3,8
155,13,132,16,4,8
155,38,132,16,5,8
136,28,132,16,6,8
134,41,132,16,7,8
132,18,132,18,0,8
132,33,132,18,1,8
134,33,132,18,2,8
136,18,132,18,3,8
155,18,132,18,4,8
155,33,132,18,5,8
136,33,132,18,6,8
134,18,132,18,7,8
132,19,132,19,0,8
132,20,132,19,1,8
134,25,132,19,2,8
136,26,132,19,3,8
155,26,132,19,4,8
155,25,132,19,5,8
136,20,132,19,6,8
134,19,132,19,7,8
132,25,132,25,0,10
132,26,132,25,1,10
134,26,132,25,2,10
136,25,132,25,3,10
155,20,132,25,4,10
155,19,132,25,5,10
136,19,132,25,6,10
134,20,132,25,7,10
132,28,132,28,0,8
132,41,132,28,1,8
134,16,132,28,2,8
136,39,132,28,3,8
155,31,132,28,4,8
155,40,132,28,5,8
136,13,132,28,6,8
134,38,132,28,7,8
132,31,132,31,0,8
132,40,132,31,1,8
134,13,132,31,2,8
136,38,132,31,3,8
155,28,132,31,4,8
155,41,132,31,5,8
136,16,132,31,6,8
134,39,132,31,7,8
132,44,132,44,0,9
132,51,132,44,1,9
134,76,132,44,2,9
136,76,132,44,3,9
155,51,132,44,4,9
155,44,132,44,5,9
136,77,132,44,6,9
134,77,132,44,7,9
132,45,132,45,0,9
132,50,132,45,1,9
134,75,132,45,2,9
136,75,132,45,3,9
155,50,132,45,4,9
155,45,132,45,5,9
136,78,132,45,6,9
134,78,132,45,7,9
132,56,132,56,0,9
132,63,132,56,1,9
134,63,132,56,2,9
136,56,132,56,3,9
155,59,132,56,4,9
155,62,132,56,5,9
136,62,132,56,6,9
134,59,132,56,7,9
132,59,132,59,0,9
132,62,132,59,1,9
134,62,132,59,2,9
136,59,132,59,3,9
155,56,132,59,4,9
155,63,132,59,5,9
136,63,132,59,6,9
134,56,132,59,7,9
132,75,132,75,0,9
134,50,132,75,2,9
136,45,132,75,3,9
155,78,132,75,4,9
132,76,132,76,0,9
134,51,132,76,2,9
136,44,132,76,3,9
155,77,132,76,4,9
132,77,132,77,0,9
134,44,132,77,2,9
136,51,132,77,3,9
155,76,132,77,4,9
132,78,132,78,0,9
134,45,132,78,2,9
136,50,132,78,3,9
155,75,132,78,4,9
132,80,132,80,0,8
132,97,132,80,1,8
134,93,132,80,2,8
136,84,132,80,3,8
155,81,132,80,4,8
155,96,132,80,5,8
136,92,132,80,6,8
134,85,132,80,7,8
132,81,132,81,0,7
132,96,132,81,1,7
134,92,132,81,2,7
136,85,132,81,3,7
155,80,132,81,4,7
155,97,132,81,5,7
136,93,132,81,6,7
134,84,132,81,7,7
132,82,132,82,0,8
132,102,132,82,1,8
134,103,132,82,2,8
136,83,132,82,3,8
155,99,132,82,4,8
155,95,132,82,5,8
136,94,132,82,6,8
134,98,132,82,7,8
132,83,132,83,0,7
132,103,132,83,1,7
134,102,132,83,2,7
136,82,132,83,3,7
155,98,132,83,4,7
155,94,132,83,5,7
136,95,132,83,6,7
134,99,132,83,7,7
132,84,132,84,0,8
132,93,132,84,1,8
134,97,132,84,2,8
136,80,132,84,3,8
155,85,132,84,4,8
155,92,132,84,5,8
136,96,132,84,6,8
134,81,132,84,7,8
132,85,132,85,0,7
132,92,132,85,1,7
134,96,132,85,2,7
136,81,132,85,3,7
155,84,132,85,4,7
155,93,132,85,5,7
136,97,132,85,6,7
134,80,132,85,7,7
132,94,132,94,0,8
132,98,132,94,1,8
134,82,132,94,2,8
136,102,132,94,3,8
155,103,132,94,4,8
155,83,132,94,5,8
136,99,132,94,6,8
134,95,132,94,7,8
132,95,132,95,0,7
132,99,132,95,1,7
134,83,132,95,2,7
136,103,132,95,3,7
155,102,132,95,4,7
155,82,132,95,5,7
136,98,132,95,6,7
134,94,132,95,7,7
132,120,132,120,0,8
132,127,132,120,1,8
134,129,132,120,2,8
136,122,132,120,3,8
155,122,132,120,4,8
155,129,132,120,5,8
136,127,132,120,6,8
134,120,132,120,7,8
132,121,132,121,0,9
132,126,132,121,1,9
134,128,132,121,2,9
136,123,132,121,3,9
155,123,132,121,4,9
155,128,132,121,5,9
136,126,132,121,6,9
134,121,132,121,7,9
132,122,132,122,0,9
132,129,132,122,1,9
134,127,132,122,2,9
136,120,132,122,3,9
155,120,132,122,4,9
155,127,132,122,5,9
136,129,132,122,6,9
134,122,132,122,7,9
132,123,132,123,0,8
132,128,132,123,1,8
134,126,132,123,2,8
136,121,132,123,3,8
155,121,132,123,4,8
155,126,132,123,5,8
136,128,132,123,6,8
134,123,132,123,7,8
132,124,132,124,0,8
132,134,132,124,1,8
134,134,132,124,2,8
136,124,132,124,3,8
155,133,132,124,4,8
155,131,132,124,5,8
136,131,132,124,6,8
134,133,132,124,7,8
132,125,132,125,0,9
132,135,132,125,1,9
134,135,132,125,2,9
136,125,132,125,3,9
155,132,132,125,4,9
155,130,132,125,5,9
136,130,132,125,6,9
134,132,132,125,7,9
132,130,132,130,0,8
132,132,132,130,1,8
134,125,132,130,2,8
136,135,132,130,3,8
155,135,132,130,4,8
155,125,132,130,5,8
136,132,132,130,6,8
134,130,132,130,7,8
132,131,132,131,0,9
132,133,132,131,1,9
134,124,132,131,2,9
136,134,132,131,3,9
155,134,132,131,4,9
155,124,132,131,5,9
136,133,132,131,6,9
134,131,132,131,7,9
132,138,132,138,0,8
134,138,132,138,2,8
136,138,132,138,3,8
155,138,132,138,4,8
132,139,132,139,0,8
134,139,132,139,2,8
136,139,132,139,3,8
155,139,132,139,4,8
133,1,133,1,0,9
137,2,133,1,1,9
154,1,133,1,2,9
154,2,133,1,3,9
137,1,133,1,4,9
133,2,133,1,5,9
135,1,133,1,6,9
135,2,133,1,7,9
133,4,133,4,0,8
137,9,133,4,1,8
154,6,133,4,2,8
154,10,133,4,3,8
137,5,133,4,4,8
133,8,133,4,5,8
135,7,133,4,6,8
135,11,133,4,7,8
133,5,133,5,0,8
137,8,133,5,1,8
154,7,133,5,2,8
154,11,133,5,3,8
137,4,133,5,4,8
133,9,133,5,5,8
135,6,133,5,6,8
135,10,133,5,7,8
133,6,133,6,0,8
137,10,133,6,1,8
154,5,133,6,2,8
154,8,133,6,3,8
137,7,133,6,4,8
133,11,133,6,5,8
135,4,133,6,6,8
135,9,133,6,7,8
133,7,133,7,0,8
137,11,133,7,1,8
154,4,133,7,2,8
154,9,133,7,3,8
137,6,133,7,4,8
133,10,133,7,5,8
135,5,133,7,6,8
135,8,133,7,7,8
133,13,133,13,0,7
137,38,133,13,1,7
154,28,133,13,2,7
154,41,133,13,3,7
137,16,133,13,4,7
133,39,133,13,5,7
135,31,133,13,6,7
135,40,133,13,7,7
133,16,133,16,0,9
137,39,133,16,1,9
154,31,133,16,2,9
154,40,133,16,3,9
137,13,133,16,4,9
133,38,133,16,5,9
135,28,133,16,6,9
135,41,133,16,7,9
133,18,133,18,0,8
137,33,133,18,1,8
154,33,133,18,2,8
154,18,133,18,3,8
137,18,133,18,4,8
133,33,133,18,5,8
135,33,133,18,6,8
135,18,133,18,7,8
133,19,133,19,0,9
137,20,133,19,1,9
154,25,133,19,2,9
154,26,133,19,3,9
137,26,133,19,4,9
133,25,133,19,5,9
135,20,133,19,6,9
135,19,133,19,7,9
133,20,133,20,0,9
137,19,133,20,1,9
154,19,133,20,2,9
154,20,133,20,3,9
137,25,133,20,4,9
133,26,133,20,5,9
135,26,133,20,6,9
135,25,133,20,7,9
133,28,133,28,0,7
137,41,133,28,1,7
154,16,133,28,2,7
154,39,133,28,3,7
137,31,133,28,4,7
133,40,133,28,5,7
135,13,133,28,6,7
135,38,133,28,7,7
133,31,133,31,0,7
137,40,133,31,1,7
154,13,133,31,2,7
154,38,133,31,3,7
137,28,133,31,4,7
133,41,133,31,5,7
135,16,133,31,6,7
135,39,133,31,7,7
133,44,133,44,0,9
137,51,133,44,1,9
154,76,133,44,2,9
135,77,133,44,6,9
133,45,133,45,0,9
137,50,133,45,1,9
154,75,133,45,2,9
135,78,133,45,6,9
133,50,133,50,0,9
137,45,133,50,1,9
154,78,133,50,2,9
135,75,133,50,6,9
133,51,133,51,0,9
137,44,133,51,1,9
154,77,133,51,2,9
135,76,133,51,6,9
133,56,133,56,0,8
137,63,133,56,1,8
154,63,133,56,2,8
154,56,133,56,3,8
137,59,133,56,4,8
133,62,133,56,5,8
135,62,133,56,6,8
135,59,133,56,7,8
133,59,133,59,0,10
137,62,133,59,1,10
154,62,133,59,2,10
154,59,133,59,3,10
137,56,133,59,4,10
133,63,133,59,5,10
135,63,133,59,6,10
135,56,133,59,7,10
133,75,133,75,0,9
137,75,133,75,1,9
154,50,133,75,2,9
154,45,133,75,3,9
137,78,133,75,4,9
133,78,133,75,5,9
135,45,133,75,6,9
135,50,133,75,7,9
133,76,133,76,0,9
137,76,133,76,1,9
154,51,133,76,2,9
154,44,133,76,3,9
137,77,133,76,4,9
133,77,133,76,5,9
135,44,133,76,6,9
135,51,133,76,7,9
133,80,133,80,0,7
137,97,133,80,1,7
154,93,133,80,2,7
154,84,133,80,3,7
137,81,133,80,4,7
133,96,133,80,5,7
135,92,133,80,6,7
135,85,133,80,7,7
133,81,133,81,0,8
137,96,133,81,1,8
154,92,133,81,2,8
154,85,133,81,3,8
137,80,133,81,4,8
133,97,133,81,5,8
135,93,133,81,6,8
135,84,133,81,7,8
133,82,133,82,0,7
137,102,133,82,1,7
154,103,133,82,2,7
154,83,133,82,3,7
137,99,133,82,4,7
133,95,133,82,5,7
135,94,133,82,6,7
135,98,133,82,7,7
133,83,133,83,0,7
137,103,133,83,1,7
154,102,133,83,2,7
154,82,133,83,3,7
137,98,133,83,4,7
133,94,133,83,5,7
135,95,133,83,6,7
135,99,133,83,7,7
133,84,133,84,0,8
137,93,133,84,1,8
154,97,133,84,2,8
154,80,133,84,3,8
137,85,133,84,4,8
133,92,133,84,5,8
135,96,133,84,6,8
135,81,133,84,7,8
133,85,133,85,0,7
137,92,133,85,1,7
154,96,133,85,2,7
154,81,133,85,3,7
137,84,133,85,4,7
133,93,133,85,5,7
135,97,133,85,6,7
135,80,133,85,7,7
133,98,133,98,0,8
137,94,133,98,1,8
154,95,133,98,2,8
154,99,133,98,3,8
137,83,133,98,4,8
133,103,133,98,5,8
135,102,133,98,6,8
135,82,133,98,7,8
133,99,133,99,0,8
137,95,133,99,1,8
154,94,133,99,2,8
154,98,133,99,3,8
137,82,133,99,4,8
133,102,133,99,5,8
135,103,133,99,6,8
135,83,133,99,7,8
133,120,133,120,0,9
137,127,133,120,1,9
154,129,133,120,2,9
154,122,133,120,3,9
137,122,133,120,4,9
133,129,133,120,5,9
135,127,133,120,6,9
135,120,133,120,7,9
133,121,133,121,0,9
137,126,133,121,1,9
154,128,133,121,2,9
154,123,133,121,3,9
137,123,133,121,4,9
133,128,133,121,5,9
135,126,133,121,6,9
135,121,133,121,7,9
133,122,133,122,0,9
137,129,133,122,1,9
154,127,133,122,2,9
154,120,133,122,3,9
137,120,133,122,4,9
133,127,133,122,5,9
135,129,133,122,6,9
135,122,133,122,7,9
133,123,133,123,0,9
137,128,133,123,1,9
154,126,133,123,2,9
154,121,133,123,3,9
137,121,133,123,4,9
133,126,133,123,5,9
135,128,133,123,6,9
135,123,133,123,7,9
133,124,133,124,0,9
137,134,133,124,1,9
154,134,133,124,2,9
154,124,133,124,3,9
137,133,133,124,4,9
133,131,133,124,5,9
135,131,133,124,6,9
135,133,133,124,7,9
133,125,133,125,0,9
137,135,133,125,1,9
154,135,133,125,2,9
154,125,133,125,3,9
137,132,133,125,4,9
133,130,133,125,5,9
135,130,133,125,6,9
135,132,133,125,7,9
133,132,133,132,0,9
137,130,133,132,1,9
154,130,133,132,2,9
154,132,133,132,3,9
137,125,133,132,4,9
133,135,133,132,5,9
135,135,133,132,6,9
135,125,133,132,7,9
133,133,133,133,0,9
137,131,133,133,1,9
154,131,133,133,2,9
154,133,133,133,3,9
137,124,133,133,4,9
133,134,133,133,5,9
135,134,133,133,6,9
135,124,133,133,7,9
133,138,133,138,0,8
137,138,133,138,1,8
154,138,133,138,2,8
135,138,133,138,6,8
133,139,133,139,0,8
137,139,133,139,1,8
154,139,133,139,2,8
135,139,133,139,6,8
138,0,138,0,0,7
162,0,138,0,1,7
150,0,138,0,2,7
148,0,138,0,3,7
165,0,138,0,4,7
144,0,138,0,5,7
170,0,138,0,6,7
158,0,138,0,7,7
138,3,138,3,0,9
162,3,138,3,1,9
150,3,138,3,2,9
148,3,138,3,3,9
165,3,138,3,4,9
144,3,138,3,5,9
170,3,138,3,6,9
158,3,138,3,7,9
138,12,138,12,0,8
162,27,138,12,1,8
150,27,138,12,2,8
148,12,138,12,3,8
165,21,138,12,4,8
144,34,138,12,5,8
170,34,138,12,6,8
158,21,138,12,7,8
138,14,138,14,0,8
162,35,138,14,1,8
150,29,138,14,2,8
148,22,138,14,3,8
165,22,138,14,4,8
144,29,138,14,5,8
170,35,138,14,6,8
158,14,138,14,7,8
138,15,138,15,0,8
162,36,138,15,1,8
150,30,138,15,2,8
148,23,138,15,3,8
165,23,138,15,4,8
144,30,138,15,5,8
170,36,138,15,6,8
158,15,138,15,7,8
138,17,138,17,0,8
162,32,138,17,1,8
150,32,138,17,2,8
148,17,138,17,3,8
165,24,138,17,4,8
144,37,138,17,5,8
170,37,138,17,6,8
158,24,138,17,7,8
138,21,138,21,0,8
162,34,138,21,1,8
150,34,138,21,2,8
148,21,138,21,3,8
165,12,138,21,4,8
144,27,138,21,5,8
170,27,138,21,6,8
158,12,138,21,7,8
138,22,138,22,0,8
162,29,138,22,1,8
150,35,138,22,2,8
148,14,138,22,3,8
165,14,138,22,4,8
144,35,138,22,5,8
170,29,138,22,6,8
158,22,138,22,7,8
138,23,138,23,0,8
162,30,138,23,1,8
150,36,138,23,2,8
148,15,138,23,3,8
165,15,138,23,4,8
144,36,138,23,5,8
170,30,138,23,6,8
158,23,138,23,7,8
138,24,138,24,0,8
162,37,138,24,1,8
150,37,138,24,2,8
148,24,138,24,3,8
165,17,138,24,4,8
144,32,138,24,5,8
170,32,138,24,6,8
158,17,138,24,7,8
138,27,138,27,0,8
162,12,138,27,1,8
150,21,138,27,2,8
148,34,138,27,3,8
165,34,138,27,4,8
144,21,138,27,5,8
170,12,138,27,6,8
158,27,138,27,7,8
138,29,138,29,0,8
162,22,138,29,1,8
150,22,138,29,2,8
148,29,138,29,3,8
165,35,138,29,4,8
144,14,138,29,5,8
170,14,138,29,6,8
158,35,138,29,7,8
138,30,138,30,0,9
162,23,138,30,1,9
150,23,138,30,2,9
148,30,138,30,3,9
165,36,138,30,4,9
144,15,138,30,5,9
170,15,138,30,6,9
158,36,138,30,7,9
138,32,138,32,0,8
162,17,138,32,1,8
150,24,138,32,2,8
148,37,138,32,3,8
165,37,138,32,4,8
144,24,138,32,5,8
170,17,138,32,6,8
158,32,138,32,7,8
138,34,138,34,0,8
162,21,138,34,1,8
150,12,138,34,2,8
148,27,138,34,3,8
165,27,138,34,4,8
144,12,138,34,5,8
170,21,138,34,6,8
158,34,138,34,7,8
138,35,138,35,0,8
162,14,138,35,1,8
150,14,138,35,2,8
148,35,138,35,3,8
165,29,138,35,4,8
144,22,138,35,5,8
170,22,138,35,6,8
158,29,138,35,7,8
138,36,138,36,0,8
162,15,138,36,1,8
150,15,138,36,2,8
148,36,138,36,3,8
165,30,138,36,4,8
144,23,138,36,5,8
170,23,138,36,6,8
158,30,138,36,7,8
138,37,138,37,0,9
162,24,138,37,1,9
150,17,138,37,2,9
148,32,138,37,3,9
165,32,138,37,4,9
144,17,138,37,5,9
170,24,138,37,6,9
158,37,138,37,7,9
138,42,138,42,0,7
162,68,138,42,1,7
150,67,138,42,2,7
148,43,138,42,3,7
165,65,138,42,4,7
144,47,138,42,5,7
170,46,138,42,6,7
158,66,138,42,7,7
138,43,138,43,0,10
162,67,138,43,1,10
150,68,138,43,2,10
148,42,138,43,3,10
165,66,138,43,4,10
144,46,138,43,5,10
170,47,138,43,6,10
158,65,138,43,7,10
138,46,138,46,0,7
162,66,138,46,1,7
150,42,138,46,2,7
148,68,138,46,3,7
165,67,138,46,4,7
144,43,138,46,5,7
170,65,138,46,6,7
158,47,138,46,7,7
138,47,138,47,0,10
162,65,138,47,1,10
150,43,138,47,2,10
148,67,138,47,3,10
165,68,138,47,4,10
144,42,138,47,5,10
170,66,138,47,6,10
158,46,138,47,7,10
138,48,138,48,0,8
162,72,138,48,1,8
150,52,138,48,2,8
148,70,138,48,3,8
165,69,138,48,4,8
144,53,138,48,5,8
170,71,138,48,6,8
158,49,138,48,7,8
138,49,138,49,0,9
162,71,138,49,1,9
150,53,138,49,2,9
148,69,138,49,3,9
165,70,138,49,4,9
144,52,138,49,5,9
170,72,138,49,6,9
158,48,138,49,7,9
138,52,138,52,0,8
162,70,138,52,1,8
150,69,138,52,2,8
148,53,138,52,3,8
165,71,138,52,4,8
144,49,138,52,5,8
170,48,138,52,6,8
158,72,138,52,7,8
138,53,138,53,0,9
162,69,138,53,1,9
150,70,138,53,2,9
148,52,138,53,3,9
165,72,138,53,4,9
144,48,138,53,5,9
170,49,138,53,6,9
158,71,138,53,7,9
138,54,138,54,0,9
162,79,138,54,1,9
150,79,138,54,2,9
148,54,138,54,3,9
165,54,138,54,4,9
144,79,138,54,5,9
170,79,138,54,6,9
158,54,138,54,7,9
138,55,138,55,0,10
162,55,138,55,1,10
150,58,138,55,2,10
148,61,138,55,3,10
165,74,138,55,4,10
144,74,138,55,5,10
170,61,138,55,6,10
158,58,138,55,7,10
138,57,138,57,0,7
162,64,138,57,1,7
150,73,138,57,2,7
148,73,138,57,3,7
165,64,138,57,4,7
144,57,138,57,5,7
170,60,138,57,6,7
158,60,138,57,7,7
138,58,138,58,0,9
162,61,138,58,1,9
150,74,138,58,2,9
148,74,138,58,3,9
165,61,138,58,4,9
144,58,138,58,5,9
170,55,138,58,6,9
158,55,138,58,7,9
138,60,138,60,0,10
162,60,138,60,1,10
150,57,138,60,2,10
148,64,138,60,3,10
165,73,138,60,4,10
144,73,138,60,5,10
170,64,138,60,6,10
158,57,138,60,7,10
138,61,138,61,0,7
162,58,138,61,1,7
150,55,138,61,2,7
148,55,138,61,3,7
165,58,138,61,4,7
144,61,138,61,5,7
170,74,138,61,6,7
158,74,138,61,7,7
138,64,138,64,0,9
162,57,138,64,1,9
150,60,138,64,2,9
148,60,138,64,3,9
165,57,138,64,4,9
144,64,138,64,5,9
170,73,138,64,6,9
158,73,138,64,7,9
138,65,138,65,0,8
162,47,138,65,1,8
150,46,138,65,2,8
148,66,138,65,3,8
165,42,138,65,4,8
144,68,138,65,5,8
170,67,138,65,6,8
158,43,138,65,7,8
138,66,138,66,0,9
162,46,138,66,1,9
150,47,138,66,2,9
148,65,138,66,3,9
165,43,138,66,4,9
144,67,138,66,5,9
170,68,138,66,6,9
158,42,138,66,7,9
138,67,138,67,0,8
162,43,138,67,1,8
150,65,138,67,2,8
148,47,138,67,3,8
165,46,138,67,4,8
144,66,138,67,5,8
170,42,138,67,6,8
158,68,138,67,7,8
